e1 m-,e1 m+,e1 n-,e1 n+,e1 h-,e1 h+,e2 m-,e2 m+,e2 n-,e2 n+,e2 h-,e2 h+,e3 m-,e3 m+,e3 n-,e3 n+,e3 h-,e3 h+,e4 m-,e4 m+,e4 n-,e4 n+,e4 h-,e4 h+,e5 m-,e5 m+,e5 n-,e5 n+,e5 h-,e5 h+,e6 m-,e6 m+,e6 n-,e6 n+,e6 h-,e6 h+
0.16,0.24,0.60,0.84,-0.07999999999999996,0.24,1.00,1.00,0.00,0.00,0.0,0.0,0.64,0.70,0.09,0.26,0.040000000000000036,0.27,0.46,0.57,0.09,0.10,0.33000000000000007,0.45000000000000007,0.42,0.44,0.40,0.49,0.07000000000000006,0.18000000000000005,0.31,0.49,0.28,0.35,0.16000000000000003,0.4099999999999999
0.65,0.74,0.11,0.25,0.010000000000000009,0.24,0.52,0.54,0.31,0.33,0.12999999999999995,0.16999999999999998,0.30,0.54,0.08,0.09,0.37,0.62,0.19,0.36,0.13,0.28,0.36,0.68,0.32,0.56,0.12,0.15,0.2899999999999999,0.5599999999999999,0.21,0.63,0.11,0.71,-0.33999999999999997,0.68
0.39,0.94,0.04,0.46,-0.39999999999999997,0.57,0.10,0.61,0.11,0.48,-0.08999999999999997,0.79,0.75,0.82,0.15,0.16,0.020000000000000046,0.1,0.16,0.93,0.02,0.77,-0.7000000000000001,0.82,0.50,0.88,0.04,0.40,-0.28,0.46,0.50,0.57,0.32,0.45,-0.019999999999999962,0.18
0.80,0.92,0.01,0.05,0.029999999999999957,0.18999999999999995,0.44,0.98,0.01,0.38,-0.36,0.55,0.33,0.65,0.13,0.44,-0.09000000000000002,0.5399999999999999,0.52,0.94,0.04,0.22,-0.15999999999999995,0.44,0.82,0.91,0.08,0.10,-0.010000000000000037,0.10000000000000005,0.19,0.96,0.00,0.49,-0.44999999999999996,0.81
0.35,0.84,0.01,0.02,0.14000000000000004,0.64,0.97,0.97,0.02,0.02,0.010000000000000026,0.010000000000000026,0.28,0.96,0.02,0.56,-0.52,0.7,0.68,0.69,0.09,0.25,0.06000000000000005,0.22999999999999995,0.05,0.33,0.29,0.71,-0.040000000000000036,0.6599999999999999,0.89,0.89,0.06,0.08,0.029999999999999985,0.04999999999999999
0.68,0.73,0.21,0.24,0.030000000000000027,0.10999999999999996,0.97,1.00,0.00,0.00,0.0,0.030000000000000027,0.47,1.00,0.00,0.17,-0.17,0.53,0.84,0.95,0.04,0.10,-0.04999999999999996,0.12000000000000002,0.09,0.44,0.13,0.45,0.11000000000000004,0.78,0.75,0.80,0.18,0.23,-0.030000000000000054,0.07
0.87,1.00,0.00,0.10,-0.1,0.13,0.15,0.58,0.22,0.76,-0.33999999999999997,0.63,0.55,0.64,0.35,0.42,-0.06,0.09999999999999998,0.42,0.56,0.31,0.45,-0.010000000000000064,0.2700000000000001,0.90,0.91,0.01,0.06,0.02999999999999997,0.08999999999999998,0.09,0.81,0.06,0.46,-0.2700000000000001,0.8500000000000001
0.67,0.89,0.05,0.23,-0.12000000000000002,0.27999999999999997,0.52,0.62,0.01,0.33,0.04999999999999999,0.47,0.38,0.97,0.03,0.31,-0.27999999999999997,0.59,0.79,0.97,0.02,0.19,-0.15999999999999998,0.18999999999999997,0.04,0.88,0.06,0.26,-0.14,0.8999999999999999,1.00,1.00,0.00,0.00,0.0,0.0
0.72,0.88,0.10,0.12,0.0,0.18000000000000002,0.95,0.99,0.01,0.04,-0.029999999999999992,0.04000000000000004,0.34,0.54,0.45,0.45,0.009999999999999953,0.2099999999999999,0.80,0.87,0.08,0.14,-0.010000000000000009,0.11999999999999995,0.61,0.90,0.01,0.31,-0.21000000000000002,0.38,0.58,0.68,0.05,0.19,0.12999999999999995,0.37000000000000005
0.53,0.63,0.07,0.29,0.08000000000000002,0.39999999999999997,0.05,0.19,0.41,0.65,0.16000000000000003,0.54,0.14,0.47,0.37,0.58,-0.04999999999999993,0.49,0.29,0.55,0.25,0.31,0.13999999999999996,0.45999999999999996,0.80,0.89,0.09,0.10,0.009999999999999981,0.10999999999999996,0.53,0.74,0.26,0.41,-0.14999999999999997,0.20999999999999996
0.44,0.72,0.21,0.52,-0.24,0.3500000000000001,0.46,0.50,0.47,0.52,-0.020000000000000018,0.07000000000000006,0.97,0.98,0.02,0.02,1.734723475976807e-17,0.010000000000000026,0.97,0.99,0.01,0.03,-0.01999999999999999,0.020000000000000025,0.30,0.67,0.10,0.64,-0.31000000000000005,0.6,0.31,0.90,0.08,0.25,-0.15000000000000002,0.61
