e1 m-,e1 m+,e1 n-,e1 n+,e1 h-,e1 h+,e2 m-,e2 m+,e2 n-,e2 n+,e2 h-,e2 h+,e3 m-,e3 m+,e3 n-,e3 n+,e3 h-,e3 h+,e4 m-,e4 m+,e4 n-,e4 n+,e4 h-,e4 h+,e5 m-,e5 m+,e5 n-,e5 n+,e5 h-,e5 h+,e6 m-,e6 m+,e6 n-,e6 n+,e6 h-,e6 h+
0.93,0.95,0.03,0.04,0.010000000000000044,0.03999999999999995,0.53,0.68,0.30,0.44,-0.12000000000000005,0.16999999999999998,0.68,0.70,0.25,0.31,-0.009999999999999953,0.06999999999999995,0.19,0.65,0.29,0.47,-0.12,0.52,0.68,0.87,0.11,0.24,-0.10999999999999999,0.20999999999999996,0.73,0.75,0.15,0.24,0.010000000000000009,0.12000000000000002
0.99,0.99,0.01,0.01,8.673617379884035e-18,8.673617379884035e-18,0.14,0.25,0.55,0.77,-0.020000000000000018,0.30999999999999994,0.01,0.16,0.31,0.77,0.06999999999999995,0.6799999999999999,0.97,0.98,0.02,0.02,1.734723475976807e-17,0.010000000000000026,0.03,0.82,0.05,0.86,-0.6799999999999999,0.9199999999999999,0.90,0.96,0.00,0.09,-0.04999999999999996,0.09999999999999998
0.76,0.91,0.03,0.17,-0.08000000000000004,0.21,0.87,0.94,0.02,0.04,0.020000000000000052,0.11,0.05,0.38,0.29,0.48,0.14,0.6599999999999999,0.94,1.00,0.00,0.02,-0.02,0.06000000000000005,0.50,0.53,0.37,0.46,0.009999999999999953,0.13,0.08,0.58,0.37,0.87,-0.44999999999999996,0.55
0.90,0.94,0.03,0.04,0.020000000000000052,0.06999999999999998,0.64,0.92,0.06,0.13,-0.050000000000000044,0.3,0.64,0.92,0.02,0.10,-0.020000000000000046,0.33999999999999997,0.66,0.75,0.00,0.34,-0.09000000000000002,0.33999999999999997,0.43,0.50,0.23,0.26,0.24,0.3400000000000001,0.53,0.98,0.02,0.18,-0.15999999999999998,0.44999999999999996
0.95,0.98,0.00,0.01,0.010000000000000018,0.050000000000000044,0.28,0.93,0.06,0.34,-0.2700000000000001,0.6599999999999999,0.33,0.88,0.02,0.21,-0.09,0.6499999999999999,0.59,0.61,0.25,0.35,0.040000000000000036,0.16000000000000003,0.34,0.78,0.12,0.37,-0.15000000000000002,0.5399999999999999,0.73,0.95,0.01,0.01,0.04000000000000004,0.26
0.04,0.21,0.68,0.71,0.08000000000000007,0.2799999999999999,0.35,0.37,0.49,0.57,0.06000000000000005,0.16000000000000003,0.88,0.90,0.00,0.06,0.03999999999999998,0.12,0.46,0.61,0.11,0.17,0.22,0.43000000000000005,0.63,0.87,0.10,0.31,-0.18,0.27,0.05,0.97,0.01,0.64,-0.61,0.94
0.76,0.93,0.03,0.13,-0.06000000000000005,0.21,0.88,0.94,0.01,0.02,0.04000000000000005,0.11,0.40,0.40,0.29,0.58,0.020000000000000018,0.31,0.14,0.51,0.15,0.65,-0.16000000000000003,0.71,0.25,0.62,0.28,0.43,-0.04999999999999999,0.47,0.67,0.96,0.04,0.27,-0.22999999999999998,0.29
0.05,0.79,0.01,0.70,-0.49,0.94,0.09,0.14,0.13,0.75,0.10999999999999999,0.78,0.98,0.99,0.01,0.02,-0.009999999999999992,0.010000000000000018,0.61,0.83,0.03,0.38,-0.20999999999999996,0.36,0.36,0.71,0.12,0.50,-0.20999999999999996,0.52,0.82,0.94,0.06,0.09,-0.029999999999999943,0.12000000000000005
0.39,0.63,0.30,0.41,-0.03999999999999998,0.31,0.53,0.91,0.06,0.20,-0.11000000000000004,0.41,0.89,0.92,0.08,0.09,-0.010000000000000037,0.029999999999999985,0.58,0.90,0.05,0.20,-0.10000000000000003,0.37000000000000005,0.00,0.25,0.65,0.78,-0.030000000000000027,0.35,0.62,0.93,0.07,0.36,-0.29000000000000004,0.31
0.17,0.75,0.13,0.14,0.10999999999999999,0.7,0.48,0.68,0.24,0.51,-0.19000000000000006,0.28,0.90,0.92,0.04,0.04,0.03999999999999996,0.05999999999999998,0.56,0.60,0.07,0.35,0.050000000000000044,0.36999999999999994,0.41,0.60,0.36,0.50,-0.09999999999999998,0.2300000000000001,0.36,0.50,0.28,0.64,-0.14,0.36
0.29,0.78,0.13,0.60,-0.38,0.58,0.10,0.42,0.56,0.86,-0.2799999999999999,0.33999999999999997,0.07,0.55,0.38,0.62,-0.17000000000000004,0.5499999999999999,0.43,0.96,0.01,0.25,-0.20999999999999996,0.56,1.00,1.00,0.00,0.00,0.0,0.0,0.43,0.68,0.02,0.03,0.2899999999999999,0.55
