e1 m-,e1 m+,e1 n-,e1 n+,e1 h-,e1 h+,e2 m-,e2 m+,e2 n-,e2 n+,e2 h-,e2 h+,e3 m-,e3 m+,e3 n-,e3 n+,e3 h-,e3 h+,e4 m-,e4 m+,e4 n-,e4 n+,e4 h-,e4 h+,e5 m-,e5 m+,e5 n-,e5 n+,e5 h-,e5 h+,e6 m-,e6 m+,e6 n-,e6 n+,e6 h-,e6 h+
0.05,0.36,0.30,0.40,0.24,0.6499999999999999,0.63,0.64,0.07,0.34,0.019999999999999962,0.3,0.42,0.89,0.04,0.27,-0.16000000000000003,0.54,0.98,0.98,0.01,0.02,1.734723475976807e-17,0.010000000000000018,0.09,0.36,0.59,0.86,-0.21999999999999997,0.32000000000000006,0.07,0.76,0.04,0.28,-0.040000000000000036,0.8899999999999999
0.22,0.85,0.04,0.60,-0.44999999999999996,0.74,0.79,0.83,0.12,0.16,0.010000000000000037,0.08999999999999997,0.58,0.84,0.10,0.11,0.05000000000000003,0.32000000000000006,0.44,0.80,0.13,0.20,-5.551115123125783e-17,0.43000000000000005,0.22,0.98,0.01,0.30,-0.27999999999999997,0.77,0.39,0.63,0.13,0.57,-0.19999999999999996,0.48
0.14,0.28,0.46,0.65,0.06999999999999995,0.39999999999999997,0.14,0.64,0.23,0.68,-0.32000000000000006,0.63,0.44,0.92,0.04,0.08,-4.163336342344337e-17,0.52,0.47,0.65,0.12,0.40,-0.050000000000000044,0.41000000000000003,0.86,0.91,0.03,0.07,0.019999999999999962,0.11000000000000001,0.76,0.82,0.04,0.15,0.030000000000000054,0.19999999999999998
0.89,0.96,0.04,0.07,-0.02999999999999997,0.06999999999999998,0.58,0.70,0.25,0.39,-0.08999999999999997,0.17000000000000004,0.16,0.60,0.14,0.58,-0.17999999999999994,0.7,0.94,0.95,0.02,0.05,4.163336342344337e-17,0.04000000000000005,0.59,0.98,0.00,0.36,-0.33999999999999997,0.41000000000000003,0.68,0.77,0.01,0.20,0.02999999999999997,0.30999999999999994
0.35,0.90,0.03,0.43,-0.33,0.62,0.52,0.78,0.09,0.41,-0.19,0.39,0.42,0.61,0.35,0.53,-0.14,0.2300000000000001,0.01,0.36,0.25,0.89,-0.25,0.74,0.79,0.96,0.02,0.19,-0.14999999999999997,0.18999999999999997,0.06,0.35,0.09,0.77,-0.12,0.85
0.26,0.32,0.02,0.20,0.4799999999999999,0.72,0.75,0.85,0.09,0.19,-0.03999999999999998,0.16,0.95,0.96,0.03,0.05,-0.009999999999999967,0.020000000000000046,0.85,0.86,0.12,0.13,0.010000000000000009,0.030000000000000027,0.57,0.84,0.01,0.32,-0.15999999999999998,0.42000000000000004,0.62,0.79,0.20,0.37,-0.16000000000000003,0.18
0.16,0.58,0.37,0.61,-0.18999999999999995,0.47,0.33,0.53,0.41,0.59,-0.12,0.25999999999999995,0.72,0.97,0.03,0.25,-0.21999999999999997,0.25,0.82,0.87,0.10,0.14,-0.010000000000000009,0.08000000000000004,0.73,0.90,0.05,0.24,-0.14,0.22000000000000003,0.91,0.97,0.02,0.06,-0.02999999999999997,0.06999999999999997
0.67,0.77,0.03,0.15,0.07999999999999999,0.29999999999999993,0.72,0.93,0.02,0.14,-0.07000000000000006,0.26,0.35,0.83,0.03,0.08,0.09000000000000004,0.62,0.78,0.84,0.13,0.16,2.7755575615628914e-17,0.08999999999999997,0.27,0.98,0.02,0.21,-0.18999999999999997,0.71,0.73,0.96,0.02,0.25,-0.20999999999999996,0.25
0.37,0.52,0.21,0.56,-0.08000000000000007,0.42000000000000004,0.45,0.51,0.29,0.42,0.07,0.26000000000000006,1.00,1.00,0.00,0.00,0.0,0.0,0.34,0.67,0.32,0.32,0.009999999999999953,0.3399999999999999,0.72,0.82,0.06,0.14,0.040000000000000036,0.22000000000000003,0.15,0.27,0.73,0.78,-0.050000000000000044,0.12
0.02,0.98,0.01,0.24,-0.21999999999999997,0.97,0.49,0.99,0.01,0.39,-0.38,0.5,0.37,0.94,0.05,0.45,-0.38999999999999996,0.58,0.08,0.83,0.16,0.61,-0.43999999999999995,0.76,0.71,0.91,0.02,0.07,0.019999999999999962,0.27,0.29,0.84,0.01,0.64,-0.48,0.7
